date,SRV,poolval,CapRealUSD
2022-06-06,411386007.18,9062237.76,659371524.05
2022-06-07,408942097.87,9067997.98,657393127.61
2022-06-08,404963302.78,9071386.17,653249257.45
2022-06-09,401554051.18,9065918.2,649951946.05
2022-06-10,398128357.21,9062613.79,645909869.5
2022-06-11,394084467.39,9060950.48,641093911.4
2022-06-12,389857169.45,9054921.59,636436199.81
2022-06-13,384692419.82,9056761.92,627915330.48
2022-06-14,380438950.35,9056112.32,621396049.83
2022-06-15,376153867.47,9078104.73,615956545.73
2022-06-16,370532792.74,9119321.06,609426971.04
2022-06-17,362947472.28,9120142.63,602663418.27
2022-06-18,356827892.76,9084338.94,596179643.62
2022-06-19,354518430.6,9032463.21,590952284.42
2022-06-20,349841934.9,9058861.62,587252982.47
2022-06-21,342645467.17,9113826.91,581954895.89
2022-06-22,339350805.08,9004372.83,576329531.67
2022-06-23,337224795.66,9050943.86,573199490.24
2022-06-24,333684664.97,9113059.94,569758954.25
2022-06-25,328124888.86,9151498.61,566142256.74
2022-06-26,325652619.17,9082373.33,562881716.99
2022-06-27,323733532.54,9059505.59,558868125.42
2022-06-28,320350721.64,9109413.81,553669204.55
2022-06-29,318007213.75,9162571.12,549119516.47
2022-06-30,314026544.44,9162742.14,544646961.68
2022-07-01,310080910.8,9192620.59,540877377.72
2022-07-02,305535998.83,9175783.56,536940436.53
2022-07-03,302731804.67,9164216.94,534200429.5
2022-07-04,300275010.77,9155208.21,531652608.51
2022-07-05,296546516.58,9154839.43,527564679.0
2022-07-06,293736732.5,9160530.1,524596491.24
2022-07-07,291272161.09,9165804.52,522202686.81
2022-07-08,288137198.69,9169486.76,519811068.38
2022-07-09,285087350.48,9163398.04,516776101.7
2022-07-10,282774614.87,9144545.33,514637881.62
2022-07-11,280864505.45,9149595.76,511704469.95
2022-07-12,278154343.79,9154428.75,508345503.37
2022-07-13,276798777.83,9153593.73,506664345.43
2022-07-14,274879760.51,9200159.73,503960323.28
2022-07-15,272714295.17,9220722.14,502026260.89
2022-07-16,270790009.26,9225016.66,500423791.5
2022-07-17,269318970.09,9229457.63,499458474.96
2022-07-18,268305106.79,9224361.66,498672840.34
2022-07-19,267447748.74,9220830.29,497969241.3
2022-07-20,265729065.11,9224548.97,496301003.54
2022-07-21,264591521.54,9213547.03,495651540.61
2022-07-22,264289946.57,9201593.9,494419701.34
2022-07-23,262845972.35,9221193.09,493834652.07
2022-07-24,261159712.41,9225636.18,493278796.04
2022-07-25,259609333.06,9169767.37,491577885.76
2022-07-26,258787701.01,9163587.78,490166419.73
2022-07-27,259355792.29,9170008.07,490427939.29
2022-07-28,258356622.95,9201259.91,490793710.19
2022-07-29,259137384.39,9190188.21,491693695.38
2022-07-30,260183686.82,9206241.34,491585876.83
2022-07-31,259932005.43,9239029.67,491571934.91
2022-08-01,260550749.35,9252778.74,491774210.12
2022-08-02,260786869.36,9257960.4,491558254.53
2022-08-03,259422881.72,9274540.42,491134936.08
2022-08-04,259941821.38,9263771.75,491146396.59
2022-08-05,269937545.47,9266999.7,515733085.09
2022-08-06,273581813.61,9273996.05,514246359.59
2022-08-07,276975517.72,9265690.0,516884991.47
2022-08-08,279500525.78,9263830.42,518399846.5
2022-08-09,281379164.18,9265977.67,519712743.52
2022-08-10,283949714.07,9257282.24,522375633.3
2022-08-11,285420080.8,9260822.77,522963017.32
2022-08-12,285766575.66,9268350.25,524873283.35
2022-08-13,288885318.43,9234085.2,527977977.32
2022-08-14,291742701.37,9219886.71,528418990.86
2022-08-15,293978549.57,9258362.18,528623195.09
2022-08-16,295920896.95,9333145.01,529511589.14
2022-08-17,295778663.56,9379010.11,529397530.54
2022-08-18,295857519.74,9375577.03,528964871.56
2022-08-19,293668971.11,9365575.32,527319430.12
2022-08-20,293054811.35,9336966.57,526558580.41
2022-08-21,292243583.86,9319005.45,526484840.62
2022-08-22,292273245.0,9308365.59,525613718.39
2022-08-23,292449709.08,9317053.92,525400223.21
2022-08-24,292101800.75,9335772.17,526971714.75
2022-08-25,292796190.02,9328839.93,529288806.05
2022-08-26,292822249.16,9308567.6,527113080.79
2022-08-27,292461426.52,9316004.92,525772949.68
2022-08-28,292372181.18,9335916.67,524563958.56
2022-08-29,292223855.03,9357249.76,524249450.68
2022-08-30,290211890.43,9387094.85,522934100.83
2022-08-31,287637536.87,9373261.97,522328642.62
2022-09-01,290556297.45,9277280.68,522546173.64
2022-09-02,290878314.08,9353118.75,522955636.81
2022-09-03,291462459.37,9382389.41,523209842.19
2022-09-04,292007222.99,9398513.43,523454623.86
2022-09-05,291454406.99,9411849.73,522762003.9
2022-09-06,290064230.08,9415967.69,521679939.85
2022-09-07,289719113.2,9399518.82,520589054.74
2022-09-08,288660144.43,9391484.13,520059975.67
2022-09-09,287582146.94,9375638.59,520455345.39
2022-09-10,287330932.01,9352627.19,520535273.06
2022-09-11,287380247.76,9332818.38,520598261.53
2022-09-12,288386715.63,9329856.29,519655466.83
2022-09-13,288876868.93,9339878.24,518507746.62
2022-09-14,287804042.75,9398292.9,516570476.33
2022-09-15,286519957.68,9416655.05,514888132.87
2022-09-16,284545987.86,9402132.8,513128885.29
2022-09-17,283664242.53,9391794.41,512535763.19
2022-09-18,281914181.2,9382275.61,510035801.11
2022-09-19,280062732.61,9382396.59,508551825.44
2022-09-20,277949989.47,9370554.8,506264061.9
2022-09-21,276020517.08,9353038.02,504244934.24
2022-09-22,275185830.29,9343982.86,504243016.25
2022-09-23,273684757.26,9340084.42,502577110.94
2022-09-24,273407294.72,9323049.5,501096308.28
2022-09-25,272106574.3,9344418.74,499935395.41
2022-09-26,271573886.87,9366292.14,497752477.93
2022-09-27,270793543.27,9379176.13,496643770.34
2022-09-28,269156319.31,9426767.79,495830939.47
2022-09-29,267222523.92,9414407.23,495350971.09
2022-09-30,265480071.86,9371277.16,494313221.08
2022-10-01,265317089.66,9328327.68,493951630.5
2022-10-02,264874524.7,9325936.49,493447578.29
2022-10-03,265237518.53,9335624.55,492909512.05
2022-10-04,266173172.55,9354872.82,492897171.26
2022-10-05,265295128.73,9397514.03,492379533.45
2022-10-06,264593640.74,9406564.63,492063708.5
2022-10-07,264524124.56,9392536.46,491451359.83
2022-10-08,264041374.6,9398163.99,490935986.31
2022-10-09,263330934.45,9411523.22,490772758.7
2022-10-10,262595600.05,9401368.16,489891275.61
2022-10-11,261822318.77,9393885.64,489053747.8
2022-10-12,261410138.87,9385425.0,488236449.62
2022-10-13,260603946.59,9390129.71,487654247.6
2022-10-14,259812936.46,9395599.02,486703077.12
2022-10-15,258693727.99,9391575.55,486534387.77
2022-10-16,258815583.11,9377848.12,486764401.25
2022-10-17,260976465.49,9374966.13,486526078.66
2022-10-18,261420594.27,9422861.0,486066963.96
2022-10-19,261588385.04,9484561.76,485579663.5
2022-10-20,260737988.62,9505905.78,485087240.47
2022-10-21,260672732.49,9500510.2,485696427.98
2022-10-22,260430127.19,9492997.99,485422396.9
2022-10-23,260330426.89,9489770.34,485569198.86
2022-10-24,259903252.42,9481931.9,485405551.54
2022-10-25,260188814.76,9476636.15,486073468.15
2022-10-26,260256229.39,9475001.01,486541082.78
2022-10-27,260120543.02,9471409.76,486932319.94
2022-10-28,260384593.21,9458585.03,488327151.71
2022-10-29,261032265.48,9448732.82,488384136.87
2022-10-30,262290011.97,9451460.5,488669020.68
2022-10-31,263977853.11,9473863.56,488503307.4
2022-11-01,264035060.19,9513484.37,488503272.55
2022-11-02,263955365.23,9552581.02,488136234.22
2022-11-03,263788109.8,9551602.52,488317808.41
2022-11-04,264055755.69,9549674.24,489343693.86
2022-11-05,264066957.31,9540370.86,489962025.35
2022-11-06,262849842.66,9534614.36,489998811.82
2022-11-07,263195700.49,9470934.5,489712268.65
2022-11-08,261676754.61,9480932.46,486452371.99
2022-11-09,259658980.56,9483853.87,481433607.86
2022-11-10,258555814.43,9489364.09,480923006.04
2022-11-11,256642546.65,9497253.62,478783356.04
2022-11-12,253941836.13,9503053.79,475908055.74
2022-11-13,252167650.56,9485313.84,473477941.55
2022-11-14,250581374.49,9495408.93,471335693.14
2022-11-15,248496306.69,9517310.97,469225725.11
2022-11-16,246590035.91,9517815.56,467790712.8
2022-11-17,244818545.7,9516577.1,465487569.96
2022-11-18,243190938.24,9508090.75,463802419.89
2022-11-19,240911370.81,9522690.25,462062519.83
2022-11-20,238379354.77,9507860.99,459629535.47
2022-11-21,236287853.96,9476708.02,457641060.46
2022-11-22,234166994.73,9463159.99,456237992.82
2022-11-23,233405218.77,9443211.9,456031662.05
2022-11-24,232979769.6,9445441.43,454371034.39
2022-11-25,231912753.41,9490033.22,452157315.42
2022-11-26,230905913.27,9511153.01,451304449.54
2022-11-27,229692794.33,9510620.19,449854232.94
2022-11-28,228057938.22,9508538.03,444447543.21
2022-11-29,227349334.69,9512900.34,443551261.17
2022-11-30,226733821.68,9516614.32,442921360.13
2022-12-01,225935590.66,9528936.85,442534228.31
2022-12-02,225377764.84,9525089.0,442706918.39
2022-12-03,224573895.34,9518756.99,441631954.99
2022-12-04,223848160.48,9507028.16,441463330.61
2022-12-05,223308152.28,9495842.13,441073420.75
2022-12-06,222527184.53,9501371.91,440433161.74
2022-12-07,221514716.86,9496549.27,439454430.48
2022-12-08,221586020.01,9482071.04,439056240.32
2022-12-09,220413095.13,9490224.59,438538604.08
2022-12-10,219825993.27,9485156.42,438312061.11
2022-12-11,221286274.74,9464555.05,437861014.1
2022-12-12,220992430.53,9498900.88,436856369.54
2022-12-13,220118852.23,9559073.29,435833834.23
2022-12-14,220045423.28,9554718.26,435417354.33
2022-12-15,220198209.89,9559201.12,435503562.98
2022-12-16,218806079.92,9580554.84,433546552.42
2022-12-17,217833479.62,9570434.21,432736022.5
2022-12-18,216835688.29,9559931.23,432077613.84
2022-12-19,215261716.05,9545180.78,429897585.51
2022-12-20,214254964.87,9531874.27,429484772.41
2022-12-21,213882416.77,9521004.58,428973038.16
2022-12-22,212630154.32,9529046.65,427487282.17
2022-12-23,212140169.37,9514563.35,426705834.8
2022-12-24,211325255.32,9524497.43,425898176.17
2022-12-25,210459455.98,9530347.32,425177023.12
2022-12-26,210003761.37,9529693.9,424391786.61
2022-12-27,209935627.19,9533475.63,423759063.79
2022-12-28,209086973.81,9554434.98,422474752.48
2022-12-29,208295925.18,9558212.59,421495047.72
2022-12-30,208064273.28,9574911.1,419997731.46
2022-12-31,207296319.07,9618813.07,419153666.44
2023-01-01,206188744.06,9627180.75,417998343.13
2023-01-02,205616448.92,9625768.99,417444709.59
2023-01-03,205044061.52,9621903.77,406786618.67
2023-01-04,204457780.69,9640147.99,406055035.65
2023-01-05,203702520.35,9642212.21,405114546.75
2023-01-06,202751905.47,9638797.4,404330155.8
2023-01-07,201925248.68,9629925.61,403638357.75
2023-01-08,201309368.06,9616209.45,403235507.41
2023-01-09,201424859.22,9608694.93,403250442.34
2023-01-10,201188479.11,9624275.09,403073887.56
2023-01-11,201202392.4,9626122.99,403035527.43
2023-01-12,201755649.98,9633024.14,403075523.91
2023-01-13,201394648.2,9663138.71,403296137.62
2023-01-14,203157145.79,9655913.05,404448917.19
2023-01-15,203620385.1,9662685.36,404889843.94
2023-01-16,204106953.77,9702646.98,405997977.79
2023-01-17,203405918.79,9705666.3,406862390.49
2023-01-18,199799273.97,9674966.47,406581616.76
2023-01-19,197113476.3,9544174.4,406848948.59
2023-01-20,194297209.73,9398498.41,408958598.22
2023-01-21,191183843.51,9228899.81,409741288.53
2023-01-22,190800841.15,9046469.91,411001426.35
2023-01-23,191774048.18,8962774.12,412340778.43
2023-01-24,192448984.5,8927550.58,413191436.27
2023-01-25,193563957.66,8956449.11,414525833.32
2023-01-26,195228560.26,8950733.67,415553184.39
2023-01-27,197660030.19,8981387.92,416267534.43
2023-01-28,200983300.23,9043713.46,417359456.62
2023-01-29,205321444.81,9145346.84,417603701.76
2023-01-30,206721706.3,9269587.54,417321858.97
2023-01-31,212412903.24,9339546.44,417374527.88
2023-02-01,215046264.47,9502206.87,418377367.14
2023-02-02,212353288.47,9684503.85,418470895.29
2023-02-03,210155476.24,9642383.05,418589943.87
2023-02-04,208442604.02,9423231.34,419401156.02
2023-02-05,206095041.03,9379558.89,419710184.46
2023-02-06,204518660.75,9262490.61,419862140.37
2023-02-07,202941089.43,9159922.34,421210307.97
2023-02-08,200528099.34,9055625.43,421759487.49
2023-02-09,198323495.65,8931806.19,422627163.8
2023-02-10,200159363.94,8809422.24,423202661.32
2023-02-11,211455997.91,8756089.28,423877162.35
2023-02-12,214724349.77,9110407.74,423890393.98
2023-02-13,217644454.96,9347704.62,423544572.12
2023-02-14,219112116.25,9466424.97,424041772.31
2023-02-15,221032376.18,9570982.11,425525774.92
2023-02-16,221847938.34,9614785.32,425578785.33
2023-02-17,222923819.99,9641313.71,427174169.54
2023-02-18,224205348.95,9657309.21,428477324.3
2023-02-19,225786932.34,9671902.86,429933058.01
2023-02-20,226759318.38,9687606.5,431734601.84
2023-02-21,227759300.97,9675057.36,432034245.36
2023-02-22,228223788.3,9675296.79,432906597.61
2023-02-23,228841838.38,9663546.69,434035729.28
2023-02-24,228898337.28,9642058.84,433921608.48
2023-02-25,229301200.91,9632280.37,433701897.57
2023-02-26,229951633.17,9623389.15,434303475.61
2023-02-27,230184506.63,9645704.56,434841546.77
2023-02-28,231646848.61,9627653.19,434699815.45
2023-03-01,233171948.47,9663406.88,434900951.4
2023-03-02,233424707.03,9747925.56,433868443.21
2023-03-03,232304638.73,9755864.86,432815549.51
2023-03-04,232045068.02,9722088.24,432018425.9
2023-03-05,232050980.02,9727726.62,431251596.15
2023-03-06,232478247.16,9741034.04,430732481.91
2023-03-07,231442685.45,9780384.26,429269444.75
2023-03-08,230580639.79,9784973.83,427821806.87
2023-03-09,229437907.18,9788859.43,425374968.61
2023-03-10,227460778.51,9797619.03,423671379.08
2023-03-11,225971319.13,9791454.49,421917365.98
2023-03-12,224450947.9,9770537.83,421337283.36
2023-03-13,224039417.4,9763890.61,421107453.94
2023-03-14,222942849.4,9755271.44,420179218.56
2023-03-15,222251548.6,9757103.53,418323103.58
2023-03-16,221366886.2,9769351.58,418304714.46
2023-03-17,220225572.94,9775728.8,418623753.02
2023-03-18,219761686.24,9760843.73,418127372.93
2023-03-19,219452137.19,9721529.67,417902851.57
2023-03-20,218426963.05,9727173.95,416741490.57
2023-03-21,217806300.31,9711479.72,416206919.78
2023-03-22,216898525.76,9695504.11,414679051.77
2023-03-23,219566008.84,9642357.88,416216391.76
2023-03-24,219569863.43,9799584.69,415619757.45
2023-03-25,218960990.37,9831951.63,415586566.89
2023-03-26,218569688.8,9823382.08,415532847.13
2023-03-27,217789482.3,9808458.19,414571333.06
2023-03-28,217657535.08,9799126.44,414546061.32
2023-03-29,217630448.76,9795152.95,414758651.0
2023-03-30,217014816.25,9793997.44,414045707.28
2023-03-31,216400858.31,9791021.64,413481227.89
2023-04-01,215378843.89,9781614.69,412781976.85
2023-04-02,215093505.67,9752264.08,413044384.42
2023-04-03,214663051.82,9747830.49,407815700.19
2023-04-04,214663987.45,9750653.43,407592989.72
2023-04-05,216526260.74,9754258.55,407963566.62
2023-04-06,216341448.73,9821993.4,407512744.12
2023-04-07,216207678.04,9867265.62,407536525.72
2023-04-08,215902079.04,9866900.73,407468302.73
2023-04-09,215820952.09,9861637.01,407635069.68
2023-04-10,215034967.93,9849197.3,407800174.56
2023-04-11,215583077.7,9826477.67,407675117.49
2023-04-12,215337985.62,9842885.96,407476730.69
2023-04-13,215295591.79,9836334.88,407807839.06
2023-04-14,215765112.8,9832819.36,407895241.57
2023-04-15,215318017.88,9842016.1,408229252.01
2023-04-16,216185109.35,9834887.57,408603906.11
2023-04-17,216345678.35,9844056.26,408471942.78
2023-04-18,216678700.07,9858309.99,408900675.57
2023-04-19,216417353.62,9859189.93,407735326.78
2023-04-20,215667111.6,9873011.32,406626161.78
2023-04-21,215249938.61,9865306.03,405414848.29
2023-04-22,214432414.34,9881648.12,405291609.25
2023-04-23,213590596.65,9874494.94,404196700.34
2023-04-24,212719060.62,9873587.83,403269738.54
2023-04-25,212338765.18,9864731.12,402647309.67
2023-04-26,211585309.36,9866998.76,401839666.98
2023-04-27,210966219.23,9882748.18,401288145.41
2023-04-28,210159682.83,9881274.7,400271233.05
2023-04-29,209399682.11,9869248.24,399594320.34
2023-04-30,208190820.04,9872230.57,398489317.79
2023-05-01,207232983.76,9853769.33,397238291.15
2023-05-02,206907866.12,9857396.48,396347594.11
2023-05-03,205718339.78,9888214.04,395186681.94
2023-05-04,205386028.94,9883739.39,395361007.26
2023-05-05,204902038.89,9887991.22,394515146.71
2023-05-06,204152275.37,9886311.38,393524103.64
2023-05-07,203110364.98,9895317.18,392875110.74
2023-05-08,201739074.71,9883466.82,390761116.84
2023-05-09,201068402.94,9878059.13,390153989.0
2023-05-10,200050657.5,9884678.88,389278158.53
2023-05-11,199380105.12,9885517.26,389551461.44
2023-05-12,196599493.66,9874798.7,388388448.39
2023-05-13,192170913.46,9805041.15,387431347.29
2023-05-14,188624020.42,9622253.09,386744097.96
2023-05-15,188310484.15,9434258.26,385842831.7
2023-05-16,187338179.1,9383802.55,385159885.32
2023-05-17,187468514.61,9402681.82,384593245.6
2023-05-18,188096386.85,9408895.48,383514208.31
2023-05-19,187725912.54,9492470.26,382579319.37
2023-05-20,187928423.67,9532192.93,382044440.47
2023-05-21,188456726.81,9577606.68,380974516.55
2023-05-22,188255761.45,9637825.82,380234585.13
2023-05-23,188469222.86,9705128.05,379587718.16
2023-05-24,187614962.93,9746526.63,378584918.72
2023-05-25,186537322.91,9756563.4,378004965.41
2023-05-26,184970945.69,9733105.52,377233328.64
2023-05-27,183343514.17,9688688.26,376501890.96
2023-05-28,181925537.38,9632398.61,376109334.01
2023-05-29,180601608.21,9577514.69,375435431.49
2023-05-30,179475231.29,9527066.16,374801592.69
2023-05-31,178072548.35,9494952.02,373731850.75
2023-06-01,176796468.81,9458892.87,372581023.3
2023-06-02,175421368.0,9424288.24,371547705.3
2023-06-03,173710102.83,9422036.65,370577805.94
2023-06-04,172951060.66,9344509.7,369593426.86
2023-06-05,171931732.43,9354208.57,367338829.53
2023-06-06,170957836.4,9376025.57,365770920.49
2023-06-07,170218571.0,9417211.65,363814465.84
2023-06-08,168917258.95,9442625.97,362568779.46
2023-06-09,167909366.54,9468793.22,362113052.89
2023-06-10,166758958.85,9468389.85,360089200.86
2023-06-11,164967203.75,9465758.6,357855429.3
2023-06-12,163213576.11,9461467.53,356218228.16
2023-06-13,161827255.85,9453850.32,355067562.06
2023-06-14,160479623.11,9430174.88,355291693.35
2023-06-15,162146830.75,9390367.0,353691277.91
2023-06-16,162615875.85,9514173.24,352242409.53
2023-06-17,162512135.47,9623841.8,351224880.41
2023-06-18,163153185.51,9666845.38,350307078.06
2023-06-19,161777048.0,9753233.23,349433047.45
2023-06-20,161054907.28,9774379.0,348863157.04
2023-06-21,160047126.6,9755871.0,348438985.66
2023-06-22,159192918.11,9727846.41,347790315.66
2023-06-23,158309626.41,9707875.78,347186077.86
2023-06-24,157434662.07,9682015.24,346811503.62
2023-06-25,156442690.75,9656833.54,346140154.42
2023-06-26,155959490.68,9638276.9,345486998.2
2023-06-27,155594372.43,9633827.36,345241541.2
2023-06-28,154502111.75,9642990.4,345128421.59
2023-06-29,155244712.92,9559239.63,345806073.12
2023-06-30,158724420.97,9618582.31,346155815.9
2023-07-01,159012566.51,9725001.1,346189808.36
2023-07-02,158930085.71,9855302.11,345681130.38
2023-07-03,159332955.06,9861111.97,346801899.85
2023-07-04,159932514.02,9857985.5,347988615.21
2023-07-05,160368528.68,9826471.71,347903987.1
2023-07-06,160677841.51,9853695.45,347646277.21
2023-07-07,160358627.1,9865802.71,348176850.72
2023-07-08,160056856.98,9842316.04,348069152.01
2023-07-09,159930305.55,9815725.14,348084723.77
2023-07-10,159597525.47,9801721.41,347578691.67
2023-07-11,159315815.41,9787035.65,347383445.15
2023-07-12,158908571.8,9780838.71,347105339.11
2023-07-13,158883394.43,9761159.18,347232527.11
2023-07-14,158657635.94,9759126.95,347130402.61
2023-07-15,158457327.3,9739847.53,346977815.53
2023-07-16,158899480.09,9735654.19,346341240.58
2023-07-17,158843599.22,9783141.81,346079987.82
2023-07-18,158557490.26,9803836.74,345519276.85
2023-07-19,158246399.41,9820905.16,343903121.59
2023-07-20,157956567.56,9827699.91,343620900.05
2023-07-21,157802586.05,9827708.52,343284445.19
2023-07-22,157453501.12,9833226.12,343096158.67
2023-07-23,157155502.53,9834163.8,342847084.09
2023-07-24,156852461.49,9834109.89,341847410.02
2023-07-25,156372631.4,9841376.8,341739047.61
2023-07-26,155993409.78,9846543.06,341534799.7
2023-07-27,155495098.49,9837741.63,341264550.65
2023-07-28,154989346.69,9824067.9,341001709.92
2023-07-29,154648022.08,9809308.84,340759855.28
2023-07-30,154303022.02,9801498.6,340822964.41
2023-07-31,154230963.41,9791779.89,340564258.58
2023-08-01,153812998.87,9791983.11,340094857.63
2023-08-02,153409355.64,9784996.45,339644008.07
2023-08-03,153398831.47,9784804.61,339635892.71
2023-08-04,153082720.52,9788895.64,339267602.82
2023-08-05,153062739.32,9791216.02,339108126.91
2023-08-06,152654587.94,9804577.8,338873709.37
2023-08-07,152460938.22,9796354.8,338595451.47
2023-08-08,152520439.53,9790952.44,338572483.46
2023-08-09,152062499.03,9805500.31,337242457.64
2023-08-10,151762817.82,9808136.41,337256434.94
2023-08-11,152105916.91,9795520.61,337186234.37
2023-08-12,151811286.11,9805279.66,337090074.43
2023-08-13,151495822.21,9811857.28,336968189.47
2023-08-14,151213650.64,9795565.98,336877392.44
2023-08-15,150972350.21,9787202.5,336326193.72
2023-08-16,150398010.89,9787094.67,335253987.56
2023-08-17,149700473.1,9787532.61,334266068.43
2023-08-18,148925116.3,9787228.88,333693361.91
2023-08-19,148249485.98,9782488.12,332851307.2
2023-08-20,147971623.0,9776831.2,332362800.76
2023-08-21,147517418.48,9783208.75,331847738.85
2023-08-22,146895931.1,9800944.39,330677059.46
2023-08-23,146146768.81,9803726.91,330130268.96
2023-08-24,145499271.99,9792527.4,329511442.57
2023-08-25,145079378.14,9789454.79,329338714.81
2023-08-26,144743135.36,9788419.43,329454273.13
2023-08-27,144137091.92,9779070.35,328854430.14
2023-08-28,143851374.35,9766295.16,328355385.49
2023-08-29,143697372.87,9758750.94,328387134.87
2023-08-30,143697372.87,,328387134.87
2023-08-31,143697372.87,,328387134.87
2023-09-01,143861511.4,9761885.42,328162184.11
2023-09-02,142695360.29,9767423.36,327912361.04
2023-09-03,142347976.31,9767525.51,327400216.93
2023-09-04,143362567.7,9699784.07,326783885.98
2023-09-05,142785530.47,9821361.32,326283833.85
2023-09-06,136365441.2,9768960.31,325143814.96
2023-09-07,133753602.26,9372184.99,324761157.12
2023-09-08,135865972.72,9263178.14,324416553.97
2023-09-09,137117837.42,9413170.8,324054003.72
2023-09-10,137371591.7,9539958.34,323547923.84
2023-09-11,137802772.88,9633435.49,322768638.7
2023-09-12,136166539.14,9688763.66,322417591.54
2023-09-13,134348105.04,9652226.14,322238414.8
2023-09-14,133246912.28,9547864.91,322096939.57
2023-09-15,131783722.26,9460603.29,321910997.58
2023-09-16,130307919.52,9361965.4,321989677.5
2023-09-17,128684304.65,9255552.29,321621628.05
2023-09-18,127632435.69,9157295.09,321569952.62
2023-09-19,126573883.89,9072556.13,321593320.94
2023-09-20,125751133.27,8998628.81,321627268.92
2023-09-21,124259989.2,8929886.9,321281200.28
2023-09-22,124047009.46,8852362.46,321115275.25
2023-09-23,123227323.33,8798918.41,320866719.2
2023-09-24,122681125.17,8800227.11,320871461.58
2023-09-25,122016562.06,8754398.32,320901362.35
2023-09-26,121365112.67,8715723.13,320860642.33
2023-09-27,120757054.71,8679116.71,320305865.24
2023-09-28,119922825.04,8635721.84,320478934.52
2023-09-29,118887820.79,8586127.59,320497278.16
2023-09-30,118432278.1,8524917.21,320581135.37
2023-10-01,118189580.58,8478943.05,320904049.35
2023-10-02,117748339.21,8444596.81,320825743.0
2023-10-03,117133871.72,8422742.78,320559188.25
2023-10-04,118195752.85,8381181.23,320379968.57
2023-10-05,122028441.82,8470325.01,320144071.03
2023-10-06,127333137.98,8560970.62,320094803.15
2023-10-07,132722794.37,8974378.85,320053931.35
2023-10-08,136534258.67,9478175.4,319849589.58
2023-10-09,136030677.96,9784503.51,319522336.85
2023-10-10,135376293.61,9870896.61,319297425.68
2023-10-11,134549255.89,9827948.28,319018255.2
2023-10-12,133531197.91,9781236.25,318638179.35
2023-10-13,132606785.84,9723857.25,318208091.54
2023-10-14,131400797.91,9669725.52,317757468.17
2023-10-15,130332460.24,9606227.42,317418675.57
2023-10-16,128706128.46,9547158.13,316872351.79
2023-10-17,128462253.25,9481565.0,316427034.24
2023-10-18,127852016.35,9407070.99,315954499.6
2023-10-19,127168260.8,9415285.38,315245493.67
2023-10-20,127231740.98,9389573.21,314850347.94
2023-10-21,127987785.17,9399231.86,314534580.54
2023-10-22,128313729.12,9491780.76,314251969.38
2023-10-23,129966697.18,9542452.58,314067211.03
2023-10-24,130636755.12,9661448.99,313989558.49
2023-10-25,130484019.69,9788252.44,313970989.38
2023-10-26,130459297.16,9813408.25,314264935.84
2023-10-27,130922661.13,9808124.96,314247480.95
2023-10-28,130422944.86,9821585.82,314407732.09
2023-10-29,131079713.49,9812703.97,314537320.4
2023-10-30,131407553.02,9829319.85,314773172.59
2023-10-31,131193230.57,9863878.27,314783163.41
2023-11-01,131153732.45,9846498.21,314449104.95
2023-11-02,130858453.89,9841781.76,314529485.11
2023-11-03,130230194.91,9816332.88,314610208.56
2023-11-04,126283603.46,9782145.92,314834794.62
2023-11-05,124083268.48,9556811.4,315361570.61
2023-11-06,130104719.45,9272568.09,316205628.49
2023-11-07,131860986.57,9533039.51,317853033.86
2023-11-08,132644214.85,9721358.1,318233317.41
2023-11-09,132908205.87,9728307.44,318434577.68
2023-11-10,133214488.35,9722135.66,318779170.53
2023-11-11,133842816.81,9717744.09,319521006.3
2023-11-12,134611103.96,9722201.04,320327659.65
2023-11-13,135348535.98,9743100.33,320585763.76
2023-11-14,136111447.96,9753690.89,321124031.35
2023-11-15,137388934.1,9787224.26,322334480.4
2023-11-16,138103636.89,9814154.46,322664898.27
2023-11-17,138472749.09,9841419.49,322690697.46
2023-11-18,138656904.24,9838995.79,323016062.52
2023-11-19,139058332.5,9827241.02,323758941.33
2023-11-20,139621545.56,9818090.26,324230514.5
2023-11-21,139801917.47,9819638.3,324105881.69
2023-11-22,140049958.36,9820134.27,324575134.26
2023-11-23,140204695.8,9818862.16,321074108.96
2023-11-24,140187881.32,9815892.78,321251390.6
2023-11-25,140301485.63,9807022.88,321505247.44
2023-11-26,140288441.96,9797844.27,321672568.14
2023-11-27,140327235.97,9793219.38,321546566.95
2023-11-28,140530007.38,9786797.52,321553943.53
2023-11-29,140769638.16,9786704.62,321851263.72
2023-11-30,140827103.95,9809279.02,322081172.47
2023-12-01,141102466.41,9802513.94,322410474.12
2023-12-02,141328832.37,9804176.11,322600747.48
2023-12-03,141339452.04,9810311.77,322409038.46
2023-12-04,141471362.21,9796769.87,322508098.22
2023-12-05,141625175.78,9791080.7,322673730.25
2023-12-06,142068261.86,9790587.77,323024476.01
2023-12-07,142066922.05,9803125.85,323725883.43
2023-12-08,142745129.9,9804442.31,324517702.85
2023-12-09,143882203.42,9737581.93,325086262.13
2023-12-10,144231285.33,9814080.91,325960181.94
2023-12-11,144520398.13,9818187.79,325928126.85
2023-12-12,144610881.83,9822099.4,326323606.99
2023-12-13,144668297.99,9814182.92,326547888.42
2023-12-14,145096256.98,9797104.71,326883208.49
2023-12-15,144942177.94,9792834.16,326790956.59
2023-12-16,145023388.11,9783978.22,327112394.54
