date,first_block,last_block,block_count,networkhashps
2017-12-05,192098,192386,289,369392278532335
2017-12-06,192387,192657,271,367455588730025
2017-12-07,192658,192940,283,348847109078298
2017-12-08,192941,193219,279,327519653009262
2017-12-09,193220,193505,286,319441515877064
2017-12-10,193506,193802,297,333069346028507
2017-12-11,193803,194091,289,324741949315064
2017-12-12,194092,194387,296,327218555370152
2017-12-13,194388,194723,336,406498308692439
2017-12-14,194724,194964,241,349103592602235
2017-12-15,194965,195252,288,379089088907005
2017-12-16,195253,195556,304,395706998400621
2017-12-17,195557,195857,301,414350646591803
2017-12-18,195858,196092,235,332977785000897
2017-12-19,196093,196436,344,411427930757835
2017-12-20,196437,196715,279,410052624005090
2017-12-21,196716,196969,254,382877891530833
2017-12-22,196970,197275,306,391155675686922
2017-12-23,197276,197560,285,391764425429018
2017-12-24,197561,197874,313,452730359992379
2017-12-25,197873,198145,272,413448940288590
2017-12-26,198146,198436,291,421987401073264
2017-12-27,198437,198703,267,396113073473985
2017-12-28,198704,198998,295,402337452542725
2017-12-29,198999,199306,308,432536760229428
2017-12-30,199307,199585,279,417896907588080
2017-12-31,199586,199865,280,403720353478560
2018-01-01,199866,200146,281,418731620857242
2018-01-02,200147,200451,305,423720996593920
2018-01-03,200452,200759,308,474072894314598
2018-01-04,200760,201036,277,464906843321567
2018-01-05,201037,201326,290,450861797632863
2018-01-06,201327,201603,277,418450891454477
2018-01-07,201604,201908,305,468745857157068
2018-01-08,201909,202183,275,462318587060639
2018-01-09,202184,202450,267,441980035426088
2018-01-10,202451,202784,334,506042349359447
2018-01-11,202785,203044,260,437728303969855
2018-01-12,203045,203303,259,411585306245702
2018-01-13,203304,203641,338,495599597601636
2018-01-14,203642,203917,276,470124103396015
2018-01-15,203918,204231,314,584438283621841
2018-01-16,204232,204466,235,467700623684984
2018-01-17,204467,204769,303,498038735114717
2018-01-18,204770,205077,308,508972718109058
2018-01-19,205078,205376,299,543559568939881
2018-01-20,205377,205679,303,592261887882098
2018-01-21,205680,205975,296,654162070228911
2018-01-22,205976,206252,277,623878552880810
2018-01-23,206253,206542,290,646546228484015
2018-01-24,206543,206860,318,731983242162834
2018-01-25,206861,207150,290,776361134650885
2018-01-26,207151,207404,254,654307469187341
2018-01-27,207405,207745,341,839066496360344
2018-01-28,207746,208019,274,815498439486016
2018-01-29,208020,208289,270,778265173352657
2018-01-30,208290,208603,314,828542196974977
2018-01-31,208604,208911,308,965506900955869
2018-02-01,208912,209198,287,990040578554433
2018-02-02,209199,209494,296,1065754164656451
2018-02-03,209495,209795,301,1151939802720880
2018-02-04,209796,210092,297,1232926660134596
2018-02-05,210093,210350,258,1117438069366118
2018-02-06,210351,210654,304,1177389492532990
2018-02-07,210655,210967,313,1249908020050407
2018-02-08,210968,211245,278,1281443953261947
2018-02-09,211246,211516,271,1228142748982117
2018-02-10,211517,211836,320,1367966000632396
2018-02-11,211837,212119,283,1336258387639476
2018-02-12,212120,212387,268,1272497581183420
2018-02-13,212388,212690,303,1341313932357340
2018-02-14,212691,212997,307,1494413708887606
2018-02-15,212998,213276,279,1530250140151646
2018-02-16,213277,213556,280,1464696942290302
2018-02-17,213557,213844,288,1448629015394103
2018-02-18,213845,214132,288,1503178881949151
2018-02-19,214133,214426,294,1519309904420492
2018-02-20,214427,214692,266,1362301491560805
2018-02-21,214693,214988,296,1403609845490195
2018-02-22,214989,215300,312,1566445467535813
2018-02-23,215301,215578,278,1485782719493613
2018-02-24,215579,215860,282,1531048193897899
2018-02-25,215861,216138,278,1471789269578843
2018-02-26,216139,216421,283,1363360456525673
2018-02-27,216422,216740,319,1511652554820460
2018-02-28,216741,217016,276,1461984101849822
2018-03-01,217017,217291,275,1399847730397066
2018-03-02,217292,217597,306,1477226183747375
2018-03-03,217598,217878,281,1468544282554166
2018-03-04,217879,218154,276,1441720031313605
2018-03-05,218155,218435,281,1388127404310398
2018-03-06,218436,218738,303,1463826782714477
2018-03-07,218739,219015,277,1373388897680702
2018-03-08,219016,219311,296,1416220821711024
2018-03-09,219312,219582,271,1282945444978512
2018-03-10,219583,219893,311,1487208724371411
2018-03-11,219894,220176,283,1457373901471149
2018-03-12,220177,220527,351,1886597941729130
2018-03-13,220528,220832,305,2268978458316353
2018-03-14,220833,221083,251,2194433056110230
2018-03-15,221084,221384,301,2271086246812457
2018-03-16,221385,221681,297,2270120233801317
2018-03-17,221682,221969,288,2392231389186495
2018-03-18,221970,222253,284,2342572146172199
2018-03-19,222254,222534,281,2200881223638427
2018-03-20,222535,222818,284,2230607892049627
2018-03-21,222819,223109,291,2320974808382380
2018-03-22,223110,223411,302,2486270037311857
2018-03-23,223412,223679,268,2200537698199501
2018-03-24,223680,223965,286,2262145722380685
2018-03-25,223966,224251,286,2149695837847079
2018-03-26,224252,224557,306,2221052920210622
2018-03-27,224558,224846,289,2254615613740091
2018-03-28,224847,225117,271,2191505783285023
2018-03-29,225118,225395,278,2082091619208975
2018-03-30,225396,225711,316,2378519624945928
2018-03-31,225712,226019,308,2527086644814210
2018-04-01,226020,226270,251,2241309731548958
2018-04-02,226271,226567,297,2394047717313937
2018-04-03,226568,226868,301,2449503636637952
2018-04-04,226869,227166,298,2579069032223900
2018-04-05,227167,227473,307,2891128901053047
2018-04-06,227474,227700,227,2373357569275468
2018-04-07,227701,228021,321,2755512556249150
2018-04-08,228022,228334,313,2973779403472679
2018-04-09,228335,228618,284,3065541528310278
2018-04-10,228619,228864,246,2683510593946938
2018-04-11,228865,229202,338,3372017396073392
2018-04-12,229203,229463,261,2873286587344470
2018-04-13,229464,229777,314,3299780151220223
2018-04-14,229778,230069,292,3215871894085026
2018-04-15,230070,230350,281,3316676386923965
2018-04-16,230351,230604,254,2900710835936373
2018-04-17,230605,230935,331,3365073332894628
2018-04-18,230936,231165,230,2455284564714999
2018-04-19,231166,231447,282,2577870610991878
2018-04-20,231448,231765,318,2701962726090067
2018-04-21,231766,232067,302,2786125781308342
2018-04-22,232068,232364,297,3463512446006969
2018-04-23,232365,232631,267,3125175430063315
2018-04-24,232632,232926,295,3249545932344247
2018-04-25,232927,233240,314,3450542434721947
2018-04-26,233241,233489,249,3007127178635018
2018-04-27,233490,233826,337,3533523599697264
2018-04-28,233827,234114,288,3781450207338184
2018-04-29,234115,234407,293,4335734778593520
2018-04-30,234408,234672,265,3929290931886159
2018-05-01,234673,234971,299,4063140137503263
2018-05-02,234972,235267,296,4024847013194904
2018-05-03,235268,235570,303,4663217074664528
2018-05-04,235571,235839,269,4300629259277303
2018-05-05,235840,236155,316,4978719402459304
2018-05-06,236156,236440,285,4764275974847486
2018-05-07,236441,236745,305,5264154403457182
2018-05-08,236746,237020,275,5239310446123807
2018-05-09,237021,237312,292,5378029045920828
2018-05-10,237313,237643,331,6373068857915382
2018-05-11,237644,237928,285,6623261548500476
2018-05-12,237929,238197,269,6231607330797288
2018-05-13,238198,238497,300,6586786792496221
2018-05-14,238498,238798,301,7337473328941412
2018-05-15,238799,239086,288,7568832694257761
2018-05-16,239087,239387,301,8114818852774053
2018-05-17,239388,239693,306,8899318041539081
2018-05-18,239694,239984,291,8898024400963097
2018-05-19,239985,240273,289,9104790280271408
2018-05-20,240274,240562,289,9468163184476830
2018-05-21,240563,240840,278,9556246318447156
2018-05-22,240841,241110,270,8734891716453476
2018-05-23,241111,241442,332,10346684053465320
2018-05-24,241443,241742,300,10891841127250428
2018-05-25,241743,242044,302,12175083597161233
2018-05-26,242045,242330,286,13067832389426041
2018-05-27,242331,242620,290,13173947538967346
2018-05-28,242621,242930,310,14300909133500269
2018-05-29,242931,243226,296,15542145754110734
2018-05-30,243227,243504,278,15454919110754236
2018-05-31,243505,243798,294,16264711866194202
2018-06-01,243799,244096,298,16630260039749489
2018-06-02,244097,244421,325,20696845050661432
2018-06-03,244422,244699,278,20083466770958567
2018-06-04,244700,244993,294,21447086412977176
2018-06-05,244994,245256,263,19405369844262688
2018-06-06,245257,245561,305,21554351917446912
2018-06-07,245562,245850,289,20375876941095174
2018-06-08,245851,246166,316,23934422605533083
2018-06-09,246167,246456,290,24365582166915703
2018-06-10,246457,246732,276,23677538300211450
2018-06-11,246733,247019,287,24094834135064579
2018-06-12,247020,247334,315,27873064027503087
2018-06-13,247335,247617,283,28193068879925707
2018-06-14,247618,247902,285,28514372656929342
2018-06-15,247903,248192,290,29262165654900289
2018-06-16,248193,248490,298,28041832024282924
2018-06-17,248491,248810,320,34053465490147375
2018-06-18,248811,249045,235,27755473772582009
2018-06-19,249046,249360,315,33790206835250057
2018-06-20,249361,249650,290,31992043151044408
2018-06-21,249651,249932,282,31530817797242766
2018-06-22,249933,250258,326,35478926991031136
2018-06-23,250259,250537,279,34720479203584790
2018-06-24,250538,250795,258,32221385073380555
2018-06-25,250796,251094,299,35458034093874633
2018-06-26,251095,251397,303,34822460678744608
2018-06-27,251398,251719,322,41146114583076780
2018-06-28,251720,251978,259,37731969813329528
2018-06-29,251979,252296,318,44437025981464715
2018-06-30,252297,252555,259,40522293829296826
2018-07-01,252556,252838,283,39360123673611873
2018-07-02,252839,253142,304,41234667680720251
2018-07-03,253143,253417,275,39232383430328779
2018-07-04,253418,253732,315,45092513307889642
2018-07-05,253733,254013,281,43748261944700402
2018-07-06,254014,254298,285,44264922203788228
2018-07-07,254299,254601,303,46752959829943883
2018-07-08,254602,254856,255,40501220904535960
2018-07-09,254857,255164,308,46369847216076155
2018-07-10,255165,255447,283,43787550393830842
2018-07-11,255448,255732,285,45735915461092950
2018-07-12,255733,256025,293,44968637007645682
2018-07-13,256026,256322,297,46748919571657274
2018-07-14,256323,256625,303,50626053159791292
2018-07-15,256626,256912,287,52329575426947271
2018-07-16,256913,257179,267,47179158886780374
2018-07-17,257180,257488,309,51616140592490151
2018-07-18,257489,257760,272,50127967269191067
2018-07-19,257761,258056,296,51199974701888753
2018-07-20,258057,258360,304,54421629411475354
2018-07-21,258361,258625,265,50108772214496098
2018-07-22,258626,258907,282,48059649693293543
2018-07-23,258908,259231,324,56010904232968434
2018-07-24,259232,259486,255,50549769326504225
2018-07-25,259487,259771,285,51851588016440846
2018-07-26,259772,260080,309,51382044835026922
2018-07-27,260081,260378,298,54053353548266924
2018-07-28,260379,260667,289,56791953250262219
2018-07-29,260668,260935,268,51943299440953923
2018-07-30,260936,261200,265,47533463775293899
2018-07-31,261201,261519,319,53247032467932560
2018-08-01,261520,261807,288,53054596465782190
2018-08-02,261808,262091,284,52987144613024841
2018-08-03,262092,262401,310,60540424628571924
2018-08-04,262402,262691,290,61592609594884186
2018-08-05,262692,262967,276,61924993529466107
2018-08-06,262968,263253,286,61653566076217712
2018-08-07,263254,263564,311,61642261986612525
2018-08-08,263565,263822,258,54846724530207171
2018-08-09,263823,264128,306,62240680860215287
2018-08-10,264129,264432,304,66215682448698890
2018-08-11,264433,264683,251,59038605187491218
2018-08-12,264684,264959,276,57209229889571850
2018-08-13,264960,265267,308,59533626079151903
2018-08-14,265268,265570,303,61447172183983788
2018-08-15,265571,265850,280,60569261536587767
2018-08-16,265851,266115,265,56173628686075430
2018-08-17,266116,266437,322,63756843424516075
2018-08-18,266438,266749,312,70141157546693347
2018-08-19,266750,267015,266,64351649630101806
2018-08-20,267016,267316,301,72781835736806568
2018-08-21,267317,267588,272,65990942158118952
2018-08-22,267589,267869,281,65209180004444201
2018-08-23,267870,268186,317,76091183993452890
2018-08-24,268187,268474,288,77253884108896709
2018-08-25,268475,268736,262,69320311443738946
2018-08-26,268737,269038,302,74590713863621492
2018-08-27,269039,269328,290,73701054033634558
2018-08-28,269329,269610,282,73311720318756348
2018-08-29,269611,269908,298,79155621036579744
2018-08-30,269909,270197,289,78227308327457905
2018-08-31,270198,270498,301,84155338068779062
2018-09-01,270499,270779,281,78693628669578898
2018-09-02,270780,271052,273,70950424050148837
2018-09-03,271053,271346,294,76021761553229607
2018-09-04,271347,271659,313,81806526021143722
2018-09-05,271660,271913,254,71239570276202657
2018-09-06,271914,272207,294,77304564224502254
2018-09-07,272208,272501,294,77544887860364320
2018-09-08,272502,272784,283,76439508181283759
2018-09-09,272785,273074,290,80607113032462397
2018-09-10,273075,273352,278,75632277112854087
2018-09-11,273353,273663,311,82366688435010777
2018-09-12,273664,273932,269,75610612236572018
2018-09-13,273933,274232,300,81519411969551004
2018-09-14,274233,274527,295,87729612164130331
2018-09-15,274528,274805,278,78755048373224300
2018-09-16,274806,275090,285,80367366031947500
2018-09-17,275091,275399,309,86885584742200200
2018-09-18,275400,275657,258,76079831433085804
2018-09-19,275658,275949,292,79496900087112409
2018-09-20,275950,276243,294,76532188279724622
2018-09-21,276244,276508,265,71180460893460147
2018-09-22,276509,276817,309,78697920237951930
2018-09-23,276818,277104,287,74499941735951199
2018-09-24,277105,277397,293,78697173544073166
2018-09-25,277398,277672,275,75163117824654822
2018-09-26,277673,277990,318,91006205123091961
2018-09-27,277991,278258,268,83624290449835821
2018-09-28,278259,278584,326,98815042372371002
2018-09-29,278585,278860,276,94474987538251090
2018-09-30,278861,279105,245,82394164059854443
2018-10-01,279106,279415,310,86963358557005514
2018-10-02,279416,279716,301,84962578888210598
2018-10-03,279717,280018,302,97259099919880942
2018-10-04,280019,280306,288,99915777362960121
2018-10-05,280307,280589,283,95154990786485866
2018-10-06,280590,280895,306,108538882086292844
2018-10-07,280896,281160,265,100058607846728049
2018-10-08,281161,281463,303,108077674060831027
2018-10-09,281464,281747,284,101835989935430440
2018-10-10,281748,282043,296,109773127274731539
2018-10-11,282044,282339,296,114963793467294553
2018-10-12,282340,282635,296,117877322032286120
2018-10-13,282636,282918,283,119183097891751182
2018-10-14,282919,283227,309,134352546121737437
2018-10-15,283228,283509,282,128706166744219811
2018-10-16,283510,283786,277,126583549451274517
2018-10-17,283787,284092,306,133902152937152190
2018-10-18,284093,284405,313,149332751921104082
2018-10-19,284406,284662,257,134447948973972445
2018-10-20,284663,284943,281,133388672183823945
2018-10-21,284944,285253,310,148400452146843791
2018-10-22,285254,285535,282,135988527765539741
2018-10-23,285536,285812,277,131476344168032294
2018-10-24,285813,286110,298,142857980765915037
2018-10-25,286111,286414,304,155741235326940916
2018-10-26,286415,286698,284,151360812881520342
2018-10-27,286699,286977,279,148906737007361341
2018-10-28,286978,287273,296,153462556438747652
2018-10-29,287274,287554,281,152149346101482983
2018-10-30,287555,287851,297,161852113775662715
2018-10-31,287852,288141,290,164763425118334375
2018-11-01,288142,288410,269,149809296272458131
2018-11-02,288411,288707,297,154068081796523239
2018-11-03,288708,289017,310,166267982459800934
2018-11-04,289018,289284,267,154037296742943399
2018-11-05,289285,289557,273,148016894684307552
2018-11-06,289558,289846,289,144856065227703261
2018-11-07,289847,290176,330,166037761591356469
2018-11-08,290177,290464,288,179991103403569194
2018-11-09,290465,290709,245,157919404000083231
2018-11-10,290710,290978,269,141844138750561412
2018-11-11,290979,291308,330,156329893233889924
2018-11-12,291309,291583,275,152940632125128622
2018-11-13,291584,291879,296,161607356299112761
2018-11-14,291880,292162,283,162715354175259663
2018-11-15,292163,292452,290,160292760371963386
2018-11-16,292453,292775,323,196619620198432867
2018-11-17,292776,293032,257,170509424671320463
2018-11-18,293033,293342,310,187797204808266319
2018-11-19,293343,293598,256,159656151840414056
2018-11-20,293599,293907,309,173819851899210882
2018-11-21,293908,294184,277,165744663694305408
2018-11-22,294185,294461,277,162682237124702020
2018-11-23,294462,294741,280,159019393160709118
2018-11-24,294742,295026,285,156983975549285461
2018-11-25,295027,295331,305,167999767243941981
2018-11-26,295332,295627,296,172784137679841197
2018-11-27,295628,295864,237,138561448652935770
2018-11-28,295865,296150,286,139349812187234518
2018-11-29,296151,296477,327,146930345354855598
2018-11-30,296478,296782,305,169559386470978332
2018-12-01,296783,297058,276,168129445903717934
2018-12-02,297059,297356,298,185370565606726073
2018-12-03,297357,297620,264,168182837796354360
2018-12-04,297621,297895,275,164485248885418277
2018-12-05,297896,298194,299,161492571793480900
2018-12-06,298195,298493,299,161260708234549830
2018-12-07,298494,298786,293,163142280537143070
2018-12-08,298787,299104,318,182853285529912650
2018-12-09,299105,299347,243,156864591707366058
2018-12-10,299348,299629,282,166521966882699852
2018-12-11,299630,299925,296,163720703346241988
2018-12-12,299926,300214,289,157046576458684773
2018-12-13,300215,300472,258,134842578109552266
2018-12-14,300473,300775,303,147286515164896198
2018-12-15,300776,301069,294,144577106061047770
2018-12-16,301070,301342,273,135230434536081083
2018-12-17,301343,301631,289,132783883768976472
2018-12-18,301632,301943,312,147381388305419062
2018-12-19,301944,302231,288,151246802736324152
2018-12-20,302232,302516,285,160706693668608655
2018-12-21,302517,302781,265,143028017749585005
2018-12-22,302782,303064,283,141287008518180674
2018-12-23,303065,303377,313,151953033041790462
2018-12-24,303378,303654,277,144723832285898214
2018-12-25,303655,303924,270,141055296947746649
2018-12-26,303925,304225,301,145579201072679420
2018-12-27,304226,304525,300,148887422647570045
2018-12-28,304526,304816,291,156502050681167085
2018-12-29,304817,305052,236,122163994324725090
2018-12-30,305053,305399,347,155254078488257212
2018-12-31,305400,305698,299,159943818634033223
2019-01-01,305699,306010,312,193988475232892965
2019-01-02,306011,306246,236,158192756879527506
2019-01-03,306247,306559,313,180438716346368497
2019-01-04,306560,306843,284,170226584437481019
2019-01-05,306844,307134,291,179181705573433593
2019-01-06,307135,307443,309,204316780502819620
2019-01-07,307444,307703,260,180659107953045900
2019-01-08,307704,308003,300,193670982345074535
2019-01-09,308004,308321,318,226881662521037583
2019-01-10,308322,308560,239,187950288378102280
2019-01-11,308561,308843,283,183440230414187759
2019-01-12,308844,309137,294,174012138433535973
2019-01-13,309138,309442,305,185633337830415654
2019-01-14,309443,309730,288,193712133598063869
2019-01-15,309731,310017,287,204001896253966178
2019-01-16,310018,310294,277,197209327054759947
2019-01-17,310295,310617,323,224829976577497090
2019-01-18,310618,310853,236,171855939210437615
2019-01-19,310854,311177,324,209088487933685474
2019-01-20,311178,311499,322,243918867568159607
2019-01-21,311500,311768,269,229164660110896891
2019-01-22,311769,312063,295,249210116483121924
2019-01-23,312064,312342,279,234681195461043069
2019-01-24,312343,312633,291,244125336538629567
2019-01-25,312634,312946,313,270409745041467854
2019-01-26,312947,313189,243,225635002358109142
2019-01-27,313190,313485,296,241780060099087410
2019-01-28,313486,313769,284,224680637499983628
2019-01-29,313770,314051,282,214112632744119898
2019-01-30,314052,314367,316,239301910462447456
2019-01-31,314368,314646,279,241395755248444528
2019-02-01,314647,314914,268,223292393138634735
2019-02-02,314915,315228,314,238031540599803672
2019-02-03,315229,315534,306,255147216264001218
2019-02-04,315535,315812,278,261494867289605182
2019-02-05,315813,316076,264,249350907951117688
2019-02-06,316077,316370,294,258784888676823046
2019-02-07,316371,316675,305,270615242842055479
2019-02-08,316676,316971,296,269483162436755663
2019-02-09,316972,317259,288,285369283609518475
2019-02-10,317260,317563,304,299208566507101481
2019-02-11,317564,317874,311,337132192173027658
2019-02-12,317875,318129,255,310880812310144450
2019-02-13,318130,318408,279,314455832513078711
2019-02-14,318409,318727,319,338046624268883915
2019-02-15,318728,318998,271,308073428140531889
2019-02-16,318999,319310,312,355808247164356830
2019-02-17,319311,319571,261,325768472710559666
2019-02-18,319572,319852,281,338514601475875127
2019-02-19,319853,320142,290,331217902322060523
2019-02-20,320143,320462,320,358914765225950459
2019-02-21,320463,320696,234,263713725882145713
2019-02-22,320697,321043,347,360137459854813190
2019-02-23,321044,321313,270,353206138758305485
2019-02-24,321314,321589,276,358446958486779969
2019-02-25,321590,321863,274,324201724466980685
2019-02-26,321864,322120,257,290758832801788400
2019-02-27,322121,322396,276,253319702698034850
2019-02-28,322397,322716,320,259716622151607731
2019-03-01,322717,323026,310,303687656972831746
2019-03-02,323027,323310,284,315336954668943468
2019-03-03,323311,323587,277,296438480124576512
2019-03-04,323588,323882,295,312951527001935147
2019-03-05,323883,324179,297,305515527785490214
2019-03-06,324180,324450,271,291756029212160359
2019-03-07,324451,324733,283,290464181482581474
2019-03-08,324734,325038,305,315375756324947252
2019-03-09,325039,325332,294,334307825005819907
2019-03-10,325333,325594,262,310569369120007419
2019-03-11,325595,325849,255,252820734224216187
2019-03-12,325850,326179,330,297523639977450434
2019-03-13,326180,326454,275,275899739257025865
2019-03-14,326455,326780,326,343866660600359151
2019-03-15,326781,327043,263,321300020992144399
2019-03-16,327044,327310,267,309051370442810108
2019-03-17,327311,327618,308,312108665892208659
2019-03-18,327619,327907,289,321021877631679895
2019-03-19,327908,328193,286,330711738643080706
2019-03-20,328194,328492,299,340286598941511668
2019-03-21,328493,328822,330,389327698351302676
2019-03-22,328823,329089,267,398317009116710550
2019-03-23,329090,329379,290,424011714720679667
2019-03-24,329380,329651,272,380664637333705095
2019-03-25,329652,329974,323,441173910257021885
2019-03-26,329975,330259,285,418491343243999755
2019-03-27,330260,330531,272,410367919095748582
2019-03-28,330532,330844,313,482414186818100177
2019-03-29,330845,331097,253,421893776823949887
2019-03-30,331098,331389,292,436540435493749802
2019-03-31,331390,331680,291,408548750024657281
2019-04-01,331681,331947,267,372513324499126801
2019-04-02,331948,332250,303,391488365927683686
2019-04-03,332251,332556,306,432798273004868165
2019-04-04,332557,332820,264,381487652424929281
2019-04-05,332821,333071,251,327962005255374145
2019-04-06,333072,333437,366,458268135193160985
2019-04-07,333438,333685,248,374931198255708828
2019-04-08,333686,333942,257,355340051162551205
2019-04-09,333943,334269,327,405720104615492450
2019-04-10,334270,334583,314,459776400801212552
2019-04-11,334584,334858,275,440956114929574203
2019-04-12,334859,335133,275,416829046167679252
2019-04-13,335134,335432,299,489944125088139384
2019-04-14,335433,335719,287,468009598056896625
2019-04-15,335720,335995,276,431489988376895180
2019-04-16,335996,336301,306,475503580558031143
2019-04-17,336302,336516,215,339449736360963361
2019-04-18,336517,336813,297,358859801518637498
2019-04-19,336814,337149,336,387977169890850504
2019-04-20,337150,337462,313,470432876261584562
2019-04-21,337463,337729,267,453445364349335973
2019-04-22,337730,338009,280,463834121536042967
2019-04-23,338010,338293,284,440337621754656555
2019-04-24,338294,338589,296,439736055682866244
2019-04-25,338590,338889,300,481783126716612976
2019-04-26,338890,339180,291,520181537918644909
2019-04-27,339181,339451,271,484591186126658269
2019-04-28,339452,339746,295,519428094265668280
2019-04-29,339747,340031,285,465497800305910276
2019-04-30,340032,340347,316,545578257537629789
2019-05-01,340348,340600,253,472979298462733880
2019-05-02,340601,340882,282,476147434765108807
2019-05-03,340883,341186,304,480985922412902631
2019-05-04,341187,341473,287,496677831198077186
2019-05-05,341474,341762,289,517613555217961450
2019-05-06,341763,342058,296,511885595631192083
2019-05-07,342059,342316,258,456357158018577734
2019-05-08,342317,342611,295,475552925913607175
2019-05-09,342612,342941,330,521574472779726456
2019-05-10,342942,343205,264,490412400841573230
2019-05-11,343206,343467,262,456710681309830824
2019-05-12,343468,343767,300,493143135364432360
2019-05-13,343768,344056,289,492479562427740431
2019-05-14,344057,344322,266,436222676502915730
2019-05-15,344323,344600,278,414725128623842276
2019-05-16,344601,344905,305,424767283731370387
2019-05-17,344906,345206,301,457954092689010124
2019-05-18,345207,345477,271,435071628803601051
2019-05-19,345478,345761,284,437272969764763000
2019-05-20,345762,346043,282,399885671545329627
2019-05-21,346044,346353,310,430918582688433325
2019-05-22,346354,346649,296,451345834931400996
2019-05-23,346650,346927,278,431230689084399322
2019-05-24,346928,347207,280,442011961087598958
2019-05-25,347208,347509,302,469529727028157938
2019-05-26,347510,347818,309,531349110175563819
2019-05-27,347819,348080,262,477516516967362282
2019-05-28,348081,348360,280,452985475947650769
2019-05-29,348361,348671,311,486955662171145892
2019-05-30,348672,348939,268,463990102988204314
2019-05-31,348940,349231,292,476735691957823873
2019-06-01,349232,349534,303,490272022195899115
2019-06-02,349535,349826,292,517169105966477200
2019-06-03,349827,350107,281,505114385808454607
2019-06-04,350108,350376,269,460850488757690741
2019-06-05,350377,350660,284,459280337500918726
2019-06-06,350661,350963,303,480288605972309154
2019-06-07,350964,351243,280,484836062352507960
2019-06-08,351244,351520,277,475875432670308130
2019-06-09,351521,351816,296,463284877475210907
2019-06-10,351817,352121,305,497536656469237883
2019-06-11,352122,352377,256,413041396342505435
2019-06-12,352378,352689,312,465722805067690690
2019-06-13,352690,352959,270,433076147381018485
2019-06-14,352960,353242,283,433225786737804828
2019-06-15,353243,353557,315,477664281946088033
2019-06-16,353558,353828,271,462955941972979654
2019-06-17,353829,354127,299,494601718415864346
2019-06-18,354128,354405,278,470468584415739162
2019-06-19,354406,354708,303,491469262493812183
2019-06-20,354709,354976,268,461513603795789565
2019-06-21,354977,355241,265,421461179488616720
2019-06-22,355242,355540,299,422714649159010767
2019-06-23,355541,355857,317,457701932316283512
2019-06-24,355858,356142,285,460068452858166069
2019-06-25,356143,356414,272,465112545149989137
2019-06-26,356415,356682,268,418359546242626171
2019-06-27,356683,357017,335,502974330047816941
2019-06-28,357018,357274,257,451059457701909233
2019-06-29,357275,357586,312,511634972220916091
2019-06-30,357587,357867,281,479817727479632670
2019-07-01,357868,358169,302,527556282350317088
2019-07-02,358170,358436,267,477349022865189459
2019-07-03,358437,358718,282,473712781108485429
2019-07-04,358719,359029,311,516301549107787146
2019-07-05,359030,359257,228,411932735758950810
2019-07-06,359258,359570,313,474942552294470265
2019-07-07,359571,359886,316,487306107284093458
2019-07-08,359887,360172,286,477119377164848596
2019-07-09,360173,360447,275,486062522119965885
2019-07-10,360448,360720,273,450653606087970465
2019-07-11,360721,361045,325,540882115344386943
2019-07-12,361046,361317,272,505555594654154417
2019-07-13,361318,361615,298,521017374343074460
2019-07-14,361616,361899,284,513377607030555015
2019-07-15,361900,362174,275,499251361011883886
2019-07-16,362175,362462,288,512777341843862608
2019-07-17,362463,362755,293,505803466230172141
2019-07-18,362756,363056,301,510364831121936351
2019-07-19,363057,363340,284,514148315018036925
2019-07-20,363341,363613,273,494117804602272014
2019-07-21,363614,363918,305,552846557520632852
2019-07-22,363919,364209,291,518960939004191776
2019-07-23,364210,364518,309,594150473861229885
2019-07-24,364519,364792,274,570929860185243376
2019-07-25,364793,365056,264,526554469699920082
2019-07-26,365057,365322,266,463778650575703397
2019-07-27,365323,365651,329,518022943287251841
2019-07-28,365652,365934,283,504160713852612471
2019-07-29,365935,366209,275,525869517381134310
2019-07-30,366210,366486,277,506308186153474069
2019-07-31,366487,366780,294,511744672985567643
2019-08-01,366781,367045,265,449477555496427663
2019-08-02,367046,367363,318,511559364366859166
2019-08-03,367364,367654,291,519038950342371730
2019-08-04,367655,367917,263,493024226804024769
2019-08-05,367918,368235,318,536651097979513966
2019-08-06,368236,368510,275,495246477083062318
2019-08-07,368511,368771,261,454470128162177750
2019-08-08,368772,369072,301,463263456138674351
2019-08-09,369073,369347,275,432569917521013935
2019-08-10,369348,369643,296,444505109409194439
2019-08-11,369644,369925,282,439848789098560334
2019-08-12,369926,370215,290,440462819760244415
2019-08-13,370216,370507,292,443024127156590327
2019-08-14,370508,370801,294,448271353085233593
2019-08-15,370802,371106,305,475097058346849341
2019-08-16,371107,371410,304,552484406110145047
2019-08-17,371411,371683,273,517051745049839461
2019-08-18,371684,371970,287,527426467691885195
2019-08-19,371971,372243,273,484403414547882006
2019-08-20,372244,372546,303,524975016483332871
2019-08-21,372547,372807,261,482014889729886648
2019-08-22,372808,373095,288,487040101652544470
2019-08-23,373096,373414,319,520263344309263863
2019-08-24,373415,373706,292,540814947629990796
2019-08-25,373707,374004,298,586373712199192588
2019-08-26,374005,374261,257,513816703606954377
2019-08-27,374262,374530,269,494482605269833395
2019-08-28,374531,374849,319,533274618147804084
2019-08-29,374850,375138,289,526331104419242515
2019-08-30,375139,375408,270,493170626086146438
2019-08-31,375409,375718,310,547348737575000868
2019-09-01,375719,376004,286,563967108503998252
2019-09-02,376005,376290,286,552661668119432901
2019-09-03,376291,376564,274,518624042645820588
